Unnamed: 0,question,query,schema
68682,What is the average age of hosts?,SELECT AVG(age::numeric) FROM host;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68683,What is the nationality of the host who is the main in charge in a party?,"SELECT nationality FROM host, party_host WHERE party_host.is_main_in_charge=True;","
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68684,Show all parties where the governor and lieutenant governor have the same name,SELECT * FROM party WHERE governor=lieutenant_governor;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68685,What is the name of the comptroller in 2015?,SELECT comptroller FROM party WHERE year=2015;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68686,What is the lowest age of hosts?,SELECT MIN(age) FROM host;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68687,List all hosts who have the same nationality as the host with the highest age,SELECT * FROM host WHERE nationality=(SELECT nationality FROM host WHERE age=(SELECT MAX(age) FROM host));,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68688,What is the highest age of hosts?,SELECT MAX(age) FROM host;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68689,List all parties where the comptroller and governor are from the same nationality,SELECT * FROM party WHERE comptroller=(SELECT governor FROM party WHERE governor=lieutenant_governor);,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68690,What is the name of the comptroller in 2010?,SELECT comptroller FROM party WHERE year=2010;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68691,Can a comptroller be a governor?,SELECT * FROM party WHERE comptroller=lieutenant_governor;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68692,Are there any hosts who are the main in charge in a party?,"SELECT * FROM host, party_host WHERE party_host.is_main_in_charge=True;","
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68693,What is the name of the attorney general in 2015?,SELECT attorney_general FROM party WHERE year=2015;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68694,What is the lowest nationality of hosts?,SELECT MIN(nationality) FROM host;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68696,What is the name of the attorney general in 2010?,SELECT attorney_general FROM party WHERE year=2010;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68697,What is the name of the lieutenant governor in 2015?,SELECT lieutenant_governor FROM party WHERE year=2015;,"
CREATE TABLE host (
	host_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT
)


CREATE TABLE party (
	party_id INTEGER, 
	year REAL, 
	party TEXT, 
	governor TEXT, 
	lieutenant_governor TEXT, 
	comptroller TEXT, 
	attorney_general TEXT, 
	us_senate TEXT
)


CREATE TABLE party_host (
	party_id INTEGER, 
	host_id INTEGER, 
	is_main_in_charge BOOLEAN
)"
68698,What is the average age of members who have attended the most performances?,SELECT AVG(member.age) FROM member LEFT JOIN member_attendance ON member.member_id = member_attendance.member_id GROUP BY member.member_id ORDER BY COUNT(member_attendance.performance_id) DESC LIMIT 1,"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68699,Which band has performed on stage the most?,"SELECT stageposition, COUNT(*) AS total_performances FROM performance GROUP BY stageposition ORDER BY total_performances DESC LIMIT 1","
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68703,What is the total number of members who have attended at least one performance?,SELECT COUNT(DISTINCT member_id) FROM member_attendance,"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68704,What is the average time of purchase for members who have attended the most performances?,SELECT AVG(member.time_of_purchase) FROM member JOIN member_attendance ON member.member_id = member_attendance.member_id GROUP BY member.member_id ORDER BY COUNT(member_attendance.performance_id) DESC LIMIT 1,"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68705,What is the total number of members who have attended at least one performance by multiple bands?,SELECT COUNT(DISTINCT member_id) FROM member_attendance WHERE performance_id IN (SELECT songid FROM performance WHERE bandmate IS NOT NULL),"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68706,Which member has the highest level of membership and has attended the most performances?,"SELECT * FROM member m JOIN (SELECT member_id, COUNT(*) AS total_performances FROM member_attendance GROUP BY member_id ORDER BY total_performances DESC LIMIT 1) mp ON m.member_id = mp.member_id ORDER BY level_of_membership DESC LIMIT 1","
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68707,Which band has performed on stage the least?,"SELECT stageposition, COUNT(*) AS total_performances FROM performance GROUP BY stageposition ORDER BY total_performances ASC LIMIT 1","
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68708,What is the average time of purchase for members who have attended at least one performance by multiple bands?,SELECT AVG(m.time_of_purchase) FROM member m JOIN (SELECT DISTINCT member_id FROM member_attendance WHERE performance_id IN (SELECT songid FROM performance WHERE bandmate IS NOT NULL)) ma ON m.member_id = ma.member_id,"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68709,What is the average time of purchase for members who have attended at least one performance by multiple bands?,SELECT AVG(member.time_of_purchase) FROM member JOIN (SELECT DISTINCT member_id FROM member_attendance WHERE performance_id IN (SELECT songid FROM performance WHERE bandmate IS NOT NULL)) ma ON member.member_id = ma.member_id,"
CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE member_attendance (
	member_id INTEGER, 
	performance_id INTEGER, 
	num_of_pieces INTEGER
)


CREATE TABLE performance (
	songid INTEGER, 
	bandmate INTEGER, 
	stageposition TEXT
)"
68714,What was the year with the most perpetrators?,"SELECT year, COUNT(*) FROM perpetrator GROUP BY year ORDER BY COUNT(*) DESC LIMIT 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68715,Which country had the highest number of injured?,"SELECT country, COUNT(injured) FROM perpetrator GROUP BY country ORDER BY COUNT(injured) DESC LIMIT 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68717,How many people were born in the same year and location?,"SELECT people_id, COUNT(*) FROM people GROUP BY people_id HAVING COUNT(*) > 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68719,Which person was involved in the most crimes?,"SELECT people_id, COUNT(*) FROM perpetrator GROUP BY people_id ORDER BY COUNT(*) DESC LIMIT 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68723,What is the average number of people killed in each location?,"SELECT location, AVG(killed) FROM perpetrator GROUP BY location","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68726,Who are the top 3 countries with the highest number of killed?,"SELECT country, COUNT(killed) FROM perpetrator GROUP BY country ORDER BY COUNT(killed) DESC LIMIT 3","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68728,Which location had the highest number of people killed?,"SELECT location, COUNT(killed) FROM perpetrator GROUP BY location ORDER BY COUNT(killed) DESC LIMIT 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68731,Which country had the highest number of perpetrators worldwide?,"SELECT country, COUNT(*) FROM perpetrator GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68732,What is the average number of people killed by country and year?,"SELECT country, year, AVG(killed) FROM perpetrator GROUP BY country, year","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68733,Who are the top 3 people with the highest number of crimes?,"SELECT people_id, COUNT(*) FROM perpetrator GROUP BY people_id ORDER BY COUNT(*) DESC LIMIT 3","
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE perpetrator (
	perpetrator_id INTEGER, 
	people_id INTEGER, 
	date TEXT, 
	year REAL, 
	location TEXT, 
	country TEXT, 
	killed INTEGER, 
	injured INTEGER
)"
68735,Who is the oldest pilot?,SELECT name FROM pilot WHERE age = (SELECT MAX(age) FROM pilot),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68737,List all pilots along with their pilot IDs,"SELECT name, pilot_id FROM pilot","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68739,Which pilot has flown the most aircraft?,"SELECT p.name, COUNT(*) AS num_flights FROM pilot_record pr JOIN pilot p ON pr.pilot_id = p.pilot_id GROUP BY p.name ORDER BY num_flights DESC LIMIT 1","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68742,Which pilot has the most recent flight record?,"SELECT p.name, MAX(pr.date) AS latest_flight_date FROM pilot p JOIN pilot_record pr ON p.pilot_id = pr.pilot_id GROUP BY p.name ORDER BY latest_flight_date DESC LIMIT 1","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68743,List all records of pilots flying aircraft with maximum gross weight over 5000kg,SELECT * FROM pilot_record WHERE aircraft_id IN (SELECT aircraft_id FROM aircraft WHERE max_gross_weight > '5000kg'),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68745,Which aircraft has the highest total disk area?,"SELECT aircraft, total_disk_area FROM aircraft ORDER BY total_disk_area DESC LIMIT 1","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68746,List all pilots who have flown the aircraft with maximum disk loading,SELECT p.name FROM pilot p JOIN pilot_record pr ON p.pilot_id = pr.pilot_id WHERE pr.aircraft_id IN (SELECT aircraft_id FROM aircraft WHERE max_disk_loading = (SELECT MAX(max_disk_loading) FROM aircraft)),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68748,What is the pilot with the most flights?,"SELECT p.name, COUNT(*) AS num_flights FROM pilot p JOIN pilot_record pr ON p.pilot_id = pr.pilot_id GROUP BY p.name ORDER BY num_flights DESC LIMIT 1","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68749,List all aircraft with disk loading above 500,SELECT * FROM aircraft WHERE max_disk_loading > '500',"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68750,What is the total disk area of aircraft with ID 2?,SELECT total_disk_area FROM aircraft WHERE aircraft_id = 2,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68751,Who is the youngest pilot?,SELECT name FROM pilot WHERE age = (SELECT MIN(age) FROM pilot),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68752,List all pilots who have flown the aircraft with maximum gross weight,SELECT p.name FROM pilot p JOIN pilot_record pr ON p.pilot_id = pr.pilot_id WHERE pr.aircraft_id IN (SELECT aircraft_id FROM aircraft WHERE max_gross_weight = (SELECT MAX(max_gross_weight) FROM aircraft)),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68753,What is the average age of pilots who have flown the aircraft with maximum disk loading,SELECT AVG(age) FROM pilot p JOIN pilot_record pr ON p.pilot_id = pr.pilot_id WHERE pr.aircraft_id IN (SELECT aircraft_id FROM aircraft WHERE max_disk_loading = (SELECT MAX(max_disk_loading) FROM aircraft)),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68756,List all records of pilots flying aircraft with total disk area above 200,SELECT * FROM pilot_record WHERE aircraft_id IN (SELECT aircraft_id FROM aircraft WHERE total_disk_area > '200'),"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE pilot (
	pilot_id INTEGER, 
	name TEXT, 
	age INTEGER
)


CREATE TABLE pilot_record (
	record_id INTEGER, 
	pilot_id INTEGER, 
	aircraft_id INTEGER, 
	date TEXT
)"
68761,What are the names of the players who have never made it to the final table?,SELECT p.name FROM people p LEFT JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.final_table_made IS NULL,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68762,Which players have an average height above 175 cm?,SELECT p.name FROM people p WHERE p.height > 175,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68763,Who is the oldest player born in a non-US city?,SELECT p.name FROM people p WHERE p.birth_place NOT LIKE '%US%' ORDER BY p.birth_date ASC,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
