Unnamed: 0,question,query,schema
67608,What is the daily view share of each channel?,"SELECT channel_id, date, share_in_percent FROM broadcast_share;","
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67609,What is the combined share of all channels?,SELECT SUM(share_in_percent) FROM channel;,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67610,What is the daily share of each channel on a specific day?,"SELECT channel_id, date, share_in_percent FROM broadcast_share WHERE date = '2020-07-26';","
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67612,What is the rating of each channel?,"SELECT channel_id, rating_in_percent FROM channel;","
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67613,What is the start date of each program?,"SELECT program_id, launch FROM program;","
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67614,What is the combined start date of programs from 'Origin X'?,SELECT MIN(launch) FROM program WHERE origin = 'Origin X';,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67615,What is the starting year of programs from 'Origin Y'?,SELECT MIN(launch) FROM program WHERE origin = 'Origin Y';,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67616,What is the daily view share of each channel owner?,"SELECT owner, SUM(share_in_percent) FROM channel GROUP BY owner;","
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
67618,What are the top 5 most popular tracks by album id?,"SELECT albumid, COUNT(*) FROM track GROUP BY albumid ORDER BY COUNT(*) DESC LIMIT 5;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67619,What is the average unit price of tracks by genre?,"SELECT genreid, AVG(unitprice) FROM track GROUP BY genreid;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67621,What is the number of tracks by composer?,"SELECT composer, COUNT(*) FROM track GROUP BY composer;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67622,What are the top 2 most expensive tracks?,SELECT * FROM track ORDER BY unitprice DESC LIMIT 2;,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67623,What is the average duration of tracks by mediatype?,"SELECT mediatypeid, AVG(milliseconds) FROM track GROUP BY mediatypeid;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67624,What is the number of races by track name?,"SELECT track_id, COUNT(*) FROM race GROUP BY track_id;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67626,What are the top 2 most popular genres?,"SELECT genreid, COUNT(*) FROM track GROUP BY genreid ORDER BY COUNT(*) DESC LIMIT 2;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67627,What is the average price of tracks by composer?,"SELECT composer, AVG(unitprice) FROM track GROUP BY composer;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67628,What are the top 3 most expensive tracks by album id?,"SELECT albumid, unitprice FROM track ORDER BY unitprice DESC LIMIT 3;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67629,What is the number of tracks by mediatype?,"SELECT mediatypeid, COUNT(*) FROM track GROUP BY mediatypeid;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67630,What are the top 2 cheapest tracks?,SELECT * FROM track ORDER BY unitprice ASC LIMIT 2;,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67631,What is the average duration of tracks by track name?,"SELECT name, AVG(milliseconds) FROM track GROUP BY name;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67634,What are the top 3 shortest tracks?,SELECT * FROM track ORDER BY milliseconds ASC LIMIT 3;,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67635,What is the average price of tracks by album name?,"SELECT name, AVG(unitprice) FROM track GROUP BY name;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67636,What are the top 2 most popular tracks by byte size?,"SELECT bytes, COUNT(*) FROM track GROUP BY bytes ORDER BY COUNT(*) DESC LIMIT 2;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67638,What are the top 5 longest tracks by track name?,"SELECT name, milliseconds FROM track ORDER BY milliseconds DESC LIMIT 5;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67639,What are the top 2 most expensive tracks by genre id?,"SELECT genreid, unitprice FROM track ORDER BY unitprice DESC LIMIT 2;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67641,What are the top 3 cheapest tracks by track name?,"SELECT name, unitprice FROM track ORDER BY unitprice ASC LIMIT 3;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67643,What are the top 2 most popular albums by composer?,"SELECT composer, COUNT(*) FROM track GROUP BY composer ORDER BY COUNT(*) DESC LIMIT 2;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67645,What is the average duration of tracks by genre?,"SELECT genreid, AVG(milliseconds) FROM track GROUP BY genreid;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67646,What are the top 2 most expensive tracks by album id?,"SELECT albumid, unitprice FROM track ORDER BY unitprice DESC LIMIT 2;","
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
67651,How many roller coasters are there opens?,SELECT COUNT(*) FROM roller_coaster WHERE status = 'open',"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
67653,What are the top 5 roller coasters in terms of length?,"SELECT name, length FROM roller_coaster ORDER BY length DESC LIMIT 5","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
67654,What are the top 5 roller coasters in terms of height?,"SELECT name, height FROM roller_coaster ORDER BY height DESC LIMIT 5","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
67655,What are the top 5 roller coasters in terms of speed and height?,"SELECT * FROM roller_coaster ORDER BY speed DESC, height DESC LIMIT 5","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
67658,Number of schools serving elementary students?,SELECT COUNT(*) FROM school WHERE grade='Elementary',"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67659,List all schools?,SELECT * FROM school,"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67663,List schools offering elementary education?,SELECT * FROM school WHERE grade LIKE '%Elementary%',"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67664,What is the total number of drivers working at schools?,SELECT COUNT(*) FROM driver JOIN school_bus ON driver.driver_id=school_bus.driver_id,"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67665,Number of schools serving high school students?,SELECT COUNT(*) FROM school WHERE grade='High School',"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67667,List schools offering high school education?,SELECT * FROM school WHERE grade LIKE '%High School%',"
CREATE TABLE driver (
	driver_id INTEGER, 
	name TEXT, 
	party TEXT, 
	home_city TEXT, 
	age INTEGER
)


CREATE TABLE school (
	school_id INTEGER, 
	grade TEXT, 
	school TEXT, 
	location TEXT, 
	type TEXT
)


CREATE TABLE school_bus (
	school_id INTEGER, 
	driver_id INTEGER, 
	years_working INTEGER, 
	if_full_time BOOLEAN
)"
67669,What is the total number of ships lost in battle?,SELECT SUM(lost_in_battle) FROM ship,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67670,List all ships by disposition of ship,SELECT * FROM ship,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67672,What are the top 3 ships by name in alphabetical order?,SELECT name FROM ship ORDER BY name LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67673,What are the top 3 ships by tonnage in descending order?,SELECT * FROM ship ORDER BY tonnage DESC LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67674,What are the total number of missions per year?,"SELECT launched_year, COUNT(*) FROM mission GROUP BY launched_year","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67676,What is the total number of missions by code?,"SELECT code, COUNT(*) FROM mission GROUP BY code","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67677,What are the top 3 ships by tonnage in ascending order?,SELECT * FROM ship ORDER BY tonnage ASC LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67680,What are the top 3 missions by code in descending order?,SELECT * FROM mission ORDER BY code DESC LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67681,What is the total number of missions per year and location?,"SELECT launched_year, location, COUNT(*) FROM mission GROUP BY launched_year, location","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67682,What are the locations of missions?,"SELECT location, COUNT(*) FROM mission GROUP BY location","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67684,What are the top 3 missions by code in ascending order?,SELECT * FROM mission ORDER BY code ASC LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67685,What are the total number of ships by ship type and location?,"SELECT ship_type, location, COUNT(*) FROM ship GROUP BY ship_type, location","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67686,What are the top 3 ships by name in descending order?,SELECT name FROM ship ORDER BY name DESC LIMIT 3,"
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67688,What is the average speed of ships by code?,"SELECT code, AVG(speed_knots) FROM mission GROUP BY code","
CREATE TABLE mission (
	mission_id INTEGER, 
	ship_id INTEGER, 
	code TEXT, 
	launched_year INTEGER, 
	location TEXT, 
	speed_knots INTEGER, 
	fate TEXT
)


CREATE TABLE ship (
	lost_in_battle INTEGER, 
	id INTEGER, 
	name TEXT, 
	tonnage TEXT, 
	ship_type TEXT, 
	location TEXT, 
	disposition_of_ship TEXT
)"
67690,"List all members whose membership level is 1, ordered by age descending",SELECT * FROM member WHERE level_of_membership = 1 ORDER BY age DESC,"
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67691,List all branches that have more than 50 members,"SELECT branch_id, COUNT(*) AS num_members FROM membership_register_branch GROUP BY branch_id HAVING COUNT(*) > 50","
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
